deso,kommun,lan,kommunnamn,lannamn,2_doser,minst_1_dos
1980C1390,1980,19,Västerås,Västmanland,0.75,0.88
1980C1430,1980,19,Västerås,Västmanland,0.65,0.79
1763B2020,1763,17,Forshaga,Värmland,0.79,0.88
0380C2020,0380,03,Uppsala,Uppsala,0.73,0.87
0380C2080,0380,03,Uppsala,Uppsala,0.68,0.8
0380C2120,0380,03,Uppsala,Uppsala,0.72,0.85
0380C2100,0380,03,Uppsala,Uppsala,0.53,0.68
1763B2010,1763,17,Forshaga,Värmland,0.74,0.84
1980C1300,1980,19,Västerås,Västmanland,0.79,0.9
1980C1410,1980,19,Västerås,Västmanland,0.7,0.83
0381A0020,0381,03,Enköping,Uppsala,0.82,0.9
1980C1400,1980,19,Västerås,Västmanland,0.39,0.52
1980C1420,1980,19,Västerås,Västmanland,0.6,0.81
1784A0010,1784,17,Arvika,Värmland,0.81,0.87
2281C1110,2281,22,Sundsvall,Västernorrland,0.58,0.84
1980C1440,1980,19,Västerås,Västmanland,0.66,0.84
1980C1450,1980,19,Västerås,Västmanland,0.62,0.78
0117A0020,0117,01,Österåker,Stockholm,0.76,0.87
1980C1490,1980,19,Västerås,Västmanland,0.66,0.82
1980A0020,1980,19,Västerås,Västmanland,0.75,0.87
1980C1520,1980,19,Västerås,Västmanland,0.53,0.69
1980C1500,1980,19,Västerås,Västmanland,0.61,0.76
1980C1460,1980,19,Västerås,Västmanland,0.62,0.81
1980C1310,1980,19,Västerås,Västmanland,0.7,0.82
1980C1510,1980,19,Västerås,Västmanland,0.58,0.77
1961C1050,1961,19,Hallstahammar,Västmanland,0.59,0.75
1980C1470,1980,19,Västerås,Västmanland,0.46,0.63
1980C1480,1980,19,Västerås,Västmanland,0.74,0.86
1980C1560,1980,19,Västerås,Västmanland,0.64,0.82
1980C1540,1980,19,Västerås,Västmanland,0.7,0.85
1885A0030,1885,18,Lindesberg,Örebro,0.79,0.84
1961C1040,1961,19,Hallstahammar,Västmanland,0.75,0.88
0115B2010,0115,01,Vallentuna,Stockholm,0.73,0.85
1980C1570,1980,19,Västerås,Västmanland,0.6,0.81
1980C1550,1980,19,Västerås,Västmanland,0.69,0.84
0191C1030,0191,01,Sigtuna,Stockholm,0.35,0.5
1961C1070,1961,19,Hallstahammar,Västmanland,0.72,0.85
1980C1610,1980,19,Västerås,Västmanland,0.66,0.81
1980C1620,1980,19,Västerås,Västmanland,0.58,0.75
0381A0010,0381,03,Enköping,Uppsala,0.8,0.89
1980C1580,1980,19,Västerås,Västmanland,0.68,0.83
1784A0020,1784,17,Arvika,Värmland,0.85,0.91
0191C1020,0191,01,Sigtuna,Stockholm,0.43,0.57
0117A0030,0117,01,Österåker,Stockholm,0.71,0.83
0191C1010,0191,01,Sigtuna,Stockholm,0.63,0.75
0381B5010,0381,03,Enköping,Uppsala,0.72,0.85
0381C1040,0381,03,Enköping,Uppsala,0.72,0.86
0381A0030,0381,03,Enköping,Uppsala,0.79,0.86
0381C1010,0381,03,Enköping,Uppsala,0.8,0.91
0191C1100,0191,01,Sigtuna,Stockholm,0.57,0.72
0381C1100,0381,03,Enköping,Uppsala,0.68,0.81
0191C1070,0191,01,Sigtuna,Stockholm,0.44,0.61
0381C1020,0381,03,Enköping,Uppsala,0.81,0.9
0191C1040,0191,01,Sigtuna,Stockholm,0.49,0.64
0191C1060,0191,01,Sigtuna,Stockholm,0.53,0.66
0191B2020,0191,01,Sigtuna,Stockholm,0.76,0.88
0191C1050,0191,01,Sigtuna,Stockholm,0.39,0.53
0191B2010,0191,01,Sigtuna,Stockholm,0.67,0.77
1980C1600,1980,19,Västerås,Västmanland,0.7,0.82
0381C1030,0381,03,Enköping,Uppsala,0.78,0.89
0381B4010,0381,03,Enköping,Uppsala,0.78,0.88
0381C1050,0381,03,Enköping,Uppsala,0.71,0.84
1980C1640,1980,19,Västerås,Västmanland,0.7,0.82
1980C1630,1980,19,Västerås,Västmanland,0.72,0.85
0115A0010,0115,01,Vallentuna,Stockholm,0.65,0.77
0381C1060,0381,03,Enköping,Uppsala,0.8,0.91
0191B2040,0191,01,Sigtuna,Stockholm,0.77,0.87
0191B2050,0191,01,Sigtuna,Stockholm,0.6,0.73
1784C1050,1784,17,Arvika,Värmland,0.78,0.85
0191B2030,0191,01,Sigtuna,Stockholm,0.76,0.85
1980C1670,1980,19,Västerås,Västmanland,0.8,0.9
0381C1090,0381,03,Enköping,Uppsala,0.67,0.83
1980C1590,1980,19,Västerås,Västmanland,0.86,0.93
1980C1680,1980,19,Västerås,Västmanland,0.74,0.85
1980C1650,1980,19,Västerås,Västmanland,0.82,0.92
1980C1690,1980,19,Västerås,Västmanland,0.79,0.89
1784C1060,1784,17,Arvika,Värmland,0.81,0.89
0191C1080,0191,01,Sigtuna,Stockholm,0.6,0.73
1784C1010,1784,17,Arvika,Värmland,0.76,0.84
0191C1130,0191,01,Sigtuna,Stockholm,0.44,0.59
1765A0030,1765,17,Årjäng,Värmland,0.76,0.85
1980C1660,1980,19,Västerås,Västmanland,0.81,0.91
1983A0010,1983,19,Köping,Västmanland,0.77,0.86
0191A0010,0191,01,Sigtuna,Stockholm,0.66,0.78
0191C1120,0191,01,Sigtuna,Stockholm,0.63,0.74
1715A0030,1715,17,Kil,Värmland,0.8,0.88
1784C1080,1784,17,Arvika,Värmland,0.83,0.88
0381C1080,0381,03,Enköping,Uppsala,0.75,0.89
1784C1070,1784,17,Arvika,Värmland,0.81,0.88
1980C1710,1980,19,Västerås,Västmanland,0.79,0.91
0381A0040,0381,03,Enköping,Uppsala,0.77,0.86
0191C1110,0191,01,Sigtuna,Stockholm,0.58,0.72
0381C1110,0381,03,Enköping,Uppsala,0.67,0.8
1983A0020,1983,19,Köping,Västmanland,0.77,0.86
0188B5010,0188,01,Norrtälje,Stockholm,0.73,0.85
0191A0040,0191,01,Sigtuna,Stockholm,0.68,0.81
0381A0060,0381,03,Enköping,Uppsala,0.75,0.86
1863A0010,1863,18,Hällefors,Örebro,0.74,0.83
0139A0020,0139,01,Upplands-Bro,Stockholm,0.67,0.79
1715A0020,1715,17,Kil,Värmland,0.76,0.86
1980C1700,1980,19,Västerås,Västmanland,0.8,0.91
1885A0040,1885,18,Lindesberg,Örebro,0.8,0.85
0330C1050,0330,03,Knivsta,Uppsala,0.76,0.88
0191C1140,0191,01,Sigtuna,Stockholm,0.72,0.84
0381C1120,0381,03,Enköping,Uppsala,0.62,0.74
0115A0020,0115,01,Vallentuna,Stockholm,0.67,0.79
1784C1030,1784,17,Arvika,Värmland,0.8,0.88
1784C1020,1784,17,Arvika,Värmland,0.83,0.88
1784C1040,1784,17,Arvika,Värmland,0.82,0.89
1961A0020,1961,19,Hallstahammar,Västmanland,0.74,0.85
1980C1720,1980,19,Västerås,Västmanland,0.74,0.87
1980A0030,1980,19,Västerås,Västmanland,0.75,0.87
1907C1010,1907,19,Surahammar,Västmanland,0.74,0.85
1782C1010,1782,17,Filipstad,Värmland,0.75,0.85
1784A0030,1784,17,Arvika,Värmland,0.83,0.88
1907C1030,1907,19,Surahammar,Västmanland,0.69,0.81
1983A0030,1983,19,Köping,Västmanland,0.74,0.82
1782C1020,1782,17,Filipstad,Värmland,0.71,0.8
0191A0020,0191,01,Sigtuna,Stockholm,0.66,0.79
0115A0030,0115,01,Vallentuna,Stockholm,0.68,0.81
1980B2020,1980,19,Västerås,Västmanland,0.66,0.81
1980B2010,1980,19,Västerås,Västmanland,0.67,0.81
1782A0010,1782,17,Filipstad,Värmland,0.75,0.82
0191A0030,0191,01,Sigtuna,Stockholm,0.71,0.81
0188A0020,0188,01,Norrtälje,Stockholm,0.65,0.78
1885B3010,1885,18,Lindesberg,Örebro,0.74,0.8
1784C1090,1784,17,Arvika,Värmland,0.92,0.96
1784A0040,1784,17,Arvika,Värmland,0.86,0.91
1780A0060,1780,17,Karlstad,Värmland,0.8,0.87
1885B3020,1885,18,Lindesberg,Örebro,0.76,0.81
1884A0020,1884,18,Nora,Örebro,0.8,0.84
0381A0050,0381,03,Enköping,Uppsala,0.76,0.86
0305B2010,0305,03,Håbo,Uppsala,0.7,0.81
1980A0040,1980,19,Västerås,Västmanland,0.73,0.85
0115A0040,0115,01,Vallentuna,Stockholm,0.67,0.79
1907C1020,1907,19,Surahammar,Västmanland,0.66,0.82
0330C1060,0330,03,Knivsta,Uppsala,0.8,0.92
1782C1030,1782,17,Filipstad,Värmland,0.82,0.87
0188C1030,0188,01,Norrtälje,Stockholm,0.79,0.9
0188C1040,0188,01,Norrtälje,Stockholm,0.76,0.87
1782C1040,1782,17,Filipstad,Värmland,0.78,0.85
1907C1040,1907,19,Surahammar,Västmanland,0.66,0.8
0188A0010,0188,01,Norrtälje,Stockholm,0.8,0.9
1765A0040,1765,17,Årjäng,Värmland,0.81,0.88
0330C1010,0330,03,Knivsta,Uppsala,0.71,0.83
0330C1030,0330,03,Knivsta,Uppsala,0.74,0.86
0330C1020,0330,03,Knivsta,Uppsala,0.77,0.89
0305A0010,0305,03,Håbo,Uppsala,0.73,0.83
0330C1040,0330,03,Knivsta,Uppsala,0.85,0.94
0381B2010,0381,03,Enköping,Uppsala,0.78,0.88
0188A0030,0188,01,Norrtälje,Stockholm,0.76,0.87
1863C1010,1863,18,Hällefors,Örebro,0.75,0.81
0188B2010,0188,01,Norrtälje,Stockholm,0.68,0.8
1907B2010,1907,19,Surahammar,Västmanland,0.67,0.79
1863C1020,1863,18,Hällefors,Örebro,0.67,0.73
0188B2030,0188,01,Norrtälje,Stockholm,0.63,0.77
1980A0050,1980,19,Västerås,Västmanland,0.7,0.83
1863C1030,1863,18,Hällefors,Örebro,0.75,0.81
0380C1020,0380,03,Uppsala,Uppsala,0.85,0.92
0330C1070,0330,03,Knivsta,Uppsala,0.74,0.86
0380C1030,0380,03,Uppsala,Uppsala,0.82,0.92
0188B2020,0188,01,Norrtälje,Stockholm,0.66,0.78
0188C1080,0188,01,Norrtälje,Stockholm,0.74,0.88
1730B2010,1730,17,Eda,Värmland,0.78,0.86
1730A0010,1730,17,Eda,Värmland,0.81,0.86
1766A0010,1766,17,Sunne,Värmland,0.82,0.89
0380C1060,0380,03,Uppsala,Uppsala,0.71,0.86
0188C1010,0188,01,Norrtälje,Stockholm,0.69,0.83
0188A0050,0188,01,Norrtälje,Stockholm,0.79,0.88
0188C1020,0188,01,Norrtälje,Stockholm,0.56,0.76
0380C1010,0380,03,Uppsala,Uppsala,0.85,0.92
0330A0010,0330,03,Knivsta,Uppsala,0.8,0.88
0380C2190,0380,03,Uppsala,Uppsala,0.8,0.91
0188A0120,0188,01,Norrtälje,Stockholm,0.73,0.84
0380B5010,0380,03,Uppsala,Uppsala,0.76,0.87
0380C1130,0380,03,Uppsala,Uppsala,0.56,0.69
0380C1140,0380,03,Uppsala,Uppsala,0.64,0.77
0188C1090,0188,01,Norrtälje,Stockholm,0.64,0.77
0380C1070,0380,03,Uppsala,Uppsala,0.64,0.76
1784A0050,1784,17,Arvika,Värmland,0.86,0.9
0188C1100,0188,01,Norrtälje,Stockholm,0.72,0.88
0188A0090,0188,01,Norrtälje,Stockholm,0.77,0.88
0380C1040,0380,03,Uppsala,Uppsala,0.84,0.93
0380C1080,0380,03,Uppsala,Uppsala,0.7,0.81
0188A0040,0188,01,Norrtälje,Stockholm,0.7,0.82
0188C1110,0188,01,Norrtälje,Stockholm,0.73,0.87
0380C1050,0380,03,Uppsala,Uppsala,0.84,0.93
0380C1200,0380,03,Uppsala,Uppsala,0.83,0.93
1766C1030,1766,17,Sunne,Värmland,0.8,0.89
0380A0010,0380,03,Uppsala,Uppsala,0.81,0.91
0380C1120,0380,03,Uppsala,Uppsala,0.84,0.94
0381A0070,0381,03,Enköping,Uppsala,0.76,0.86
0380C1230,0380,03,Uppsala,Uppsala,0.83,0.92
0330A0020,0330,03,Knivsta,Uppsala,0.79,0.89
1980A0060,1980,19,Västerås,Västmanland,0.73,0.86
0380C1640,0380,03,Uppsala,Uppsala,0.73,0.91
0380C1660,0380,03,Uppsala,Uppsala,0.76,0.92
0380C1600,0380,03,Uppsala,Uppsala,0.72,0.88
0380C1650,0380,03,Uppsala,Uppsala,0.79,0.92
1766C1010,1766,17,Sunne,Värmland,0.78,0.89
1885A0050,1885,18,Lindesberg,Örebro,0.78,0.83
0380C1240,0380,03,Uppsala,Uppsala,0.86,0.93
0380C1580,0380,03,Uppsala,Uppsala,0.76,0.88
0380C1210,0380,03,Uppsala,Uppsala,0.58,0.78
0188A0080,0188,01,Norrtälje,Stockholm,0.66,0.77
1766A0020,1766,17,Sunne,Värmland,0.76,0.86
0380C1250,0380,03,Uppsala,Uppsala,0.82,0.91
0188A0070,0188,01,Norrtälje,Stockholm,0.7,0.82
0380C1550,0380,03,Uppsala,Uppsala,0.49,0.8
0380C1540,0380,03,Uppsala,Uppsala,0.61,0.86
0380C1220,0380,03,Uppsala,Uppsala,0.82,0.93
0380C2180,0380,03,Uppsala,Uppsala,0.75,0.86
0380C1270,0380,03,Uppsala,Uppsala,0.84,0.92
0380C1280,0380,03,Uppsala,Uppsala,0.86,0.94
0330A0030,0330,03,Knivsta,Uppsala,0.76,0.85
0188A0060,0188,01,Norrtälje,Stockholm,0.81,0.91
1762C1020,1762,17,Munkfors,Värmland,0.74,0.83
0380C1260,0380,03,Uppsala,Uppsala,0.66,0.87
0380C1310,0380,03,Uppsala,Uppsala,0.62,0.76
0380C1340,0380,03,Uppsala,Uppsala,0.72,0.85
0380C1320,0380,03,Uppsala,Uppsala,0.7,0.85
2081C1170,2081,20,Borlänge,Dalarna,0.6,0.71
0380C1300,0380,03,Uppsala,Uppsala,0.7,0.84
0380C1290,0380,03,Uppsala,Uppsala,0.8,0.88
2081C1190,2081,20,Borlänge,Dalarna,0.79,0.9
1766C1020,1766,17,Sunne,Värmland,0.77,0.88
1782A0020,1782,17,Filipstad,Värmland,0.81,0.88
0380C1430,0380,03,Uppsala,Uppsala,0.42,0.65
0380C1460,0380,03,Uppsala,Uppsala,0.28,0.5
2081C1200,2081,20,Borlänge,Dalarna,0.78,0.88
1766C1040,1766,17,Sunne,Värmland,0.83,0.91
0380C1390,0380,03,Uppsala,Uppsala,0.83,0.92
0380C1420,0380,03,Uppsala,Uppsala,0.51,0.8
0380C1840,0380,03,Uppsala,Uppsala,0.75,0.87
0380C1330,0380,03,Uppsala,Uppsala,0.75,0.88
0380C1370,0380,03,Uppsala,Uppsala,0.69,0.81
0380C1910,0380,03,Uppsala,Uppsala,0.82,0.92
0380C1350,0380,03,Uppsala,Uppsala,0.62,0.81
0380C1490,0380,03,Uppsala,Uppsala,0.68,0.89
0380C1410,0380,03,Uppsala,Uppsala,0.74,0.85
0380C1900,0380,03,Uppsala,Uppsala,0.61,0.77
0380C1470,0380,03,Uppsala,Uppsala,0.68,0.8
0380C1450,0380,03,Uppsala,Uppsala,0.74,0.91
0380C1590,0380,03,Uppsala,Uppsala,0.66,0.87
1907B3010,1907,19,Surahammar,Västmanland,0.69,0.81
0380C1560,0380,03,Uppsala,Uppsala,0.82,0.91
0380C1510,0380,03,Uppsala,Uppsala,0.75,0.91
0380C1570,0380,03,Uppsala,Uppsala,0.81,0.91
0380C1620,0380,03,Uppsala,Uppsala,0.79,0.93
0380C1670,0380,03,Uppsala,Uppsala,0.76,0.89
0380C1690,0380,03,Uppsala,Uppsala,0.76,0.87
1762A0010,1762,17,Munkfors,Värmland,0.76,0.87
0380B8010,0380,03,Uppsala,Uppsala,0.82,0.92
0380C1680,0380,03,Uppsala,Uppsala,0.74,0.88
0380C1710,0380,03,Uppsala,Uppsala,0.77,0.91
0380C1630,0380,03,Uppsala,Uppsala,0.72,0.87
0380C1850,0380,03,Uppsala,Uppsala,0.71,0.83
0380C1830,0380,03,Uppsala,Uppsala,0.75,0.88
0380C1800,0380,03,Uppsala,Uppsala,0.73,0.87
0380C1810,0380,03,Uppsala,Uppsala,0.75,0.89
0380C1820,0380,03,Uppsala,Uppsala,0.73,0.9
1864C1010,1864,18,Ljusnarsberg,Örebro,0.72,0.79
0380C2000,0380,03,Uppsala,Uppsala,0.82,0.92
0380C2050,0380,03,Uppsala,Uppsala,0.81,0.91
0380C2060,0380,03,Uppsala,Uppsala,0.84,0.92
0380C2040,0380,03,Uppsala,Uppsala,0.5,0.67
0380C2150,0380,03,Uppsala,Uppsala,0.64,0.77
0188A0100,0188,01,Norrtälje,Stockholm,0.68,0.78
0380C2130,0380,03,Uppsala,Uppsala,0.79,0.88
0380C2090,0380,03,Uppsala,Uppsala,0.76,0.87
0380C2110,0380,03,Uppsala,Uppsala,0.73,0.87
0380C2160,0380,03,Uppsala,Uppsala,0.73,0.84
1981A0010,1981,19,Sala,Västmanland,0.76,0.87
1907A0010,1907,19,Surahammar,Västmanland,0.72,0.83
0380C2140,0380,03,Uppsala,Uppsala,0.66,0.79
0380C2200,0380,03,Uppsala,Uppsala,0.67,0.81
0188A0110,0188,01,Norrtälje,Stockholm,0.7,0.84
0380C2170,0380,03,Uppsala,Uppsala,0.84,0.94
1981C1010,1981,19,Sala,Västmanland,0.72,0.86
1981C1050,1981,19,Sala,Västmanland,0.71,0.85
0380B2010,0380,03,Uppsala,Uppsala,0.76,0.86
0380A0080,0380,03,Uppsala,Uppsala,0.7,0.84
1730C1010,1730,17,Eda,Värmland,0.75,0.82
0188A0130,0188,01,Norrtälje,Stockholm,0.78,0.86
1981C1040,1981,19,Sala,Västmanland,0.76,0.89
1981C1030,1981,19,Sala,Västmanland,0.63,0.77
0380C2210,0380,03,Uppsala,Uppsala,0.8,0.9
1730A0020,1730,17,Eda,Värmland,0.84,0.9
1981C1060,1981,19,Sala,Västmanland,0.57,0.72
0380A0050,0380,03,Uppsala,Uppsala,0.75,0.88
0331C1020,0331,03,Heby,Uppsala,0.79,0.88
0380B2020,0380,03,Uppsala,Uppsala,0.84,0.93
1766A0030,1766,17,Sunne,Värmland,0.79,0.87
2062C1040,2062,20,Mora,Dalarna,0.7,0.82
1981C1020,1981,19,Sala,Västmanland,0.74,0.85
2062C1010,2062,20,Mora,Dalarna,0.71,0.81
0380B6010,0380,03,Uppsala,Uppsala,0.77,0.87
0380A0040,0380,03,Uppsala,Uppsala,0.78,0.89
0380A0020,0380,03,Uppsala,Uppsala,0.79,0.9
1904A0010,1904,19,Skinnskatteberg,Västmanland,0.75,0.84
0380A0030,0380,03,Uppsala,Uppsala,0.74,0.87
0331B3010,0331,03,Heby,Uppsala,0.73,0.83
0188A0140,0188,01,Norrtälje,Stockholm,0.73,0.84
1981C1070,1981,19,Sala,Västmanland,0.77,0.87
0331C1010,0331,03,Heby,Uppsala,0.78,0.86
0380B3020,0380,03,Uppsala,Uppsala,0.82,0.93
0380B3010,0380,03,Uppsala,Uppsala,0.84,0.95
0380B3030,0380,03,Uppsala,Uppsala,0.82,0.91
2084C1010,2084,20,Avesta,Dalarna,0.63,0.73
1783A0020,1783,17,Hagfors,Värmland,0.73,0.81
1782B2010,1782,17,Filipstad,Värmland,0.8,0.85
0380B2030,0380,03,Uppsala,Uppsala,0.84,0.94
2085C1020,2085,20,Ludvika,Dalarna,0.83,0.92
0380B2040,0380,03,Uppsala,Uppsala,0.8,0.9
0188A0150,0188,01,Norrtälje,Stockholm,0.73,0.83
1982C1010,1982,19,Fagersta,Västmanland,0.77,0.88
2084C1040,2084,20,Avesta,Dalarna,0.67,0.81
1982C1020,1982,19,Fagersta,Västmanland,0.67,0.78
0188B3020,0188,01,Norrtälje,Stockholm,0.66,0.77
2061B2010,2061,20,Smedjebacken,Dalarna,0.78,0.88
2084C1050,2084,20,Avesta,Dalarna,0.67,0.81
2084C1020,2084,20,Avesta,Dalarna,0.58,0.68
0380A0070,0380,03,Uppsala,Uppsala,0.77,0.87
0380A0060,0380,03,Uppsala,Uppsala,0.76,0.88
1981A0020,1981,19,Sala,Västmanland,0.73,0.85
1982C1040,1982,19,Fagersta,Västmanland,0.68,0.81
2085C1060,2085,20,Ludvika,Dalarna,0.71,0.82
0380A0120,0380,03,Uppsala,Uppsala,0.78,0.9
1982C1050,1982,19,Fagersta,Västmanland,0.66,0.77
2085C1050,2085,20,Ludvika,Dalarna,0.66,0.8
0380A0100,0380,03,Uppsala,Uppsala,0.8,0.92
1863A0020,1863,18,Hällefors,Örebro,0.78,0.86
1737C1020,1737,17,Torsby,Värmland,0.82,0.91
2084C1030,2084,20,Avesta,Dalarna,0.75,0.85
0380A0090,0380,03,Uppsala,Uppsala,0.77,0.87
1982C1030,1982,19,Fagersta,Västmanland,0.77,0.87
0382B4010,0382,03,Östhammar,Uppsala,0.74,0.83
0382B4020,0382,03,Östhammar,Uppsala,0.76,0.85
1782A0030,1782,17,Filipstad,Värmland,0.78,0.83
1982C1060,1982,19,Fagersta,Västmanland,0.52,0.67
0380A0110,0380,03,Uppsala,Uppsala,0.75,0.84
0331A0010,0331,03,Heby,Uppsala,0.78,0.87
0188B4010,0188,01,Norrtälje,Stockholm,0.72,0.83
1783B2010,1783,17,Hagfors,Värmland,0.78,0.87
1982A0010,1982,19,Fagersta,Västmanland,0.78,0.85
1783C1020,1783,17,Hagfors,Värmland,0.78,0.88
1783C1010,1783,17,Hagfors,Värmland,0.77,0.85
1981A0030,1981,19,Sala,Västmanland,0.73,0.85
2080C1040,2080,20,Falun,Dalarna,0.8,0.89
0380B7010,0380,03,Uppsala,Uppsala,0.85,0.94
1730A0030,1730,17,Eda,Värmland,0.82,0.87
1783C1030,1783,17,Hagfors,Värmland,0.77,0.88
2180C1040,2180,21,Gävle,Gävleborg,0.76,0.86
2180C1080,2180,21,Gävle,Gävleborg,0.35,0.54
2080C1260,2080,20,Falun,Dalarna,0.75,0.88
0380B4010,0380,03,Uppsala,Uppsala,0.8,0.9
2083C1030,2083,20,Hedemora,Dalarna,0.79,0.84
0380B4020,0380,03,Uppsala,Uppsala,0.81,0.92
0188A0160,0188,01,Norrtälje,Stockholm,0.74,0.84
2083C1040,2083,20,Hedemora,Dalarna,0.75,0.83
0331A0040,0331,03,Heby,Uppsala,0.77,0.82
1962C1010,1962,19,Norberg,Västmanland,0.77,0.86
2085B2010,2085,20,Ludvika,Dalarna,0.69,0.79
1962C1020,1962,19,Norberg,Västmanland,0.69,0.8
1981A0040,1981,19,Sala,Västmanland,0.74,0.85
0188B3010,0188,01,Norrtälje,Stockholm,0.72,0.87
1766A0050,1766,17,Sunne,Värmland,0.84,0.92
0382C1030,0382,03,Östhammar,Uppsala,0.83,0.93
2085B2020,2085,20,Ludvika,Dalarna,0.65,0.76
0331A0050,0331,03,Heby,Uppsala,0.75,0.86
2084B2010,2084,20,Avesta,Dalarna,0.72,0.82
2082C1010,2082,20,Säter,Dalarna,0.79,0.86
2180C1090,2180,21,Gävle,Gävleborg,0.71,0.82
2085B2030,2085,20,Ludvika,Dalarna,0.71,0.81
0380A0130,0380,03,Uppsala,Uppsala,0.74,0.85
1783A0010,1783,17,Hagfors,Värmland,0.82,0.9
1864A0010,1864,18,Ljusnarsberg,Örebro,0.71,0.78
2083C1020,2083,20,Hedemora,Dalarna,0.74,0.83
0382B3010,0382,03,Östhammar,Uppsala,0.79,0.9
2083A0010,2083,20,Hedemora,Dalarna,0.78,0.85
2180C1140,2180,21,Gävle,Gävleborg,0.72,0.83
0382B3020,0382,03,Östhammar,Uppsala,0.75,0.87
1962C1030,1962,19,Norberg,Västmanland,0.7,0.79
1766A0040,1766,17,Sunne,Värmland,0.8,0.86
2180C1190,2180,21,Gävle,Gävleborg,0.7,0.84
1737A0030,1737,17,Torsby,Värmland,0.78,0.86
0188B3030,0188,01,Norrtälje,Stockholm,0.58,0.73
1766A0060,1766,17,Sunne,Värmland,0.82,0.9
2085C1030,2085,20,Ludvika,Dalarna,0.64,0.77
2085C1010,2085,20,Ludvika,Dalarna,0.79,0.87
2085A0010,2085,20,Ludvika,Dalarna,0.72,0.82
0380A0140,0380,03,Uppsala,Uppsala,0.75,0.85
0331A0020,0331,03,Heby,Uppsala,0.76,0.86
1737C1010,1737,17,Torsby,Värmland,0.8,0.89
2085C1040,2085,20,Ludvika,Dalarna,0.68,0.83
2061C1010,2061,20,Smedjebacken,Dalarna,0.71,0.82
2061C1020,2061,20,Smedjebacken,Dalarna,0.75,0.84
2085C1070,2085,20,Ludvika,Dalarna,0.71,0.81
1784A0070,1784,17,Arvika,Värmland,0.85,0.91
2061C1030,2061,20,Smedjebacken,Dalarna,0.73,0.83
2061A0020,2061,20,Smedjebacken,Dalarna,0.77,0.86
2084C1060,2084,20,Avesta,Dalarna,0.76,0.86
2084C1070,2084,20,Avesta,Dalarna,0.66,0.78
2084C1080,2084,20,Avesta,Dalarna,0.82,0.92
0380A0160,0380,03,Uppsala,Uppsala,0.76,0.87
0331A0030,0331,03,Heby,Uppsala,0.77,0.87
2085C1080,2085,20,Ludvika,Dalarna,0.56,0.7
2084C1090,2084,20,Avesta,Dalarna,0.8,0.89
1737C1030,1737,17,Torsby,Värmland,0.81,0.89
1962A0010,1962,19,Norberg,Västmanland,0.79,0.86
0382A0010,0382,03,Östhammar,Uppsala,0.78,0.89
2062C1050,2062,20,Mora,Dalarna,0.73,0.84
0331B4010,0331,03,Heby,Uppsala,0.73,0.83
2061C1040,2061,20,Smedjebacken,Dalarna,0.78,0.87
1737A0050,1737,17,Torsby,Värmland,0.86,0.9
2062A0020,2062,20,Mora,Dalarna,0.77,0.85
2101A0020,2101,21,Ockelbo,Gävleborg,0.75,0.84
2085C1090,2085,20,Ludvika,Dalarna,0.71,0.82
2180A0040,2180,21,Gävle,Gävleborg,0.74,0.82
2062B2010,2062,20,Mora,Dalarna,0.73,0.83
2034C1010,2034,20,Orsa,Dalarna,0.77,0.85
2281C1170,2281,22,Sundsvall,Västernorrland,0.74,0.89
1783B3010,1783,17,Hagfors,Värmland,0.8,0.89
2084A0010,2084,20,Avesta,Dalarna,0.75,0.84
1981A0050,1981,19,Sala,Västmanland,0.7,0.8
0380A0150,0380,03,Uppsala,Uppsala,0.75,0.87
0188A0170,0188,01,Norrtälje,Stockholm,0.68,0.81
0382B2010,0382,03,Östhammar,Uppsala,0.83,0.91
2281C1220,2281,22,Sundsvall,Västernorrland,0.78,0.9
0382B2020,0382,03,Östhammar,Uppsala,0.73,0.84
2061A0010,2061,20,Smedjebacken,Dalarna,0.78,0.86
0360A0010,0360,03,Tierp,Uppsala,0.76,0.87
2085B3010,2085,20,Ludvika,Dalarna,0.77,0.85
1737A0010,1737,17,Torsby,Värmland,0.81,0.89
2085A0020,2085,20,Ludvika,Dalarna,0.73,0.83
2083C1010,2083,20,Hedemora,Dalarna,0.75,0.82
2061A0030,2061,20,Smedjebacken,Dalarna,0.77,0.86
2084A0020,2084,20,Avesta,Dalarna,0.79,0.88
2180C1180,2180,21,Gävle,Gävleborg,0.6,0.77
0382C1010,0382,03,Östhammar,Uppsala,0.79,0.89
2085B3020,2085,20,Ludvika,Dalarna,0.73,0.82
0360A0020,0360,03,Tierp,Uppsala,0.78,0.86
0382A0020,0382,03,Östhammar,Uppsala,0.81,0.89
2082C1030,2082,20,Säter,Dalarna,0.81,0.88
0382A0030,0382,03,Östhammar,Uppsala,0.77,0.85
0360C1020,0360,03,Tierp,Uppsala,0.76,0.87
2084A0030,2084,20,Avesta,Dalarna,0.73,0.84
0382C1020,0382,03,Östhammar,Uppsala,0.86,0.93
2083A0020,2083,20,Hedemora,Dalarna,0.76,0.81
2081C1020,2081,20,Borlänge,Dalarna,0.79,0.9
0188A0180,0188,01,Norrtälje,Stockholm,0.8,0.88
2081C1120,2081,20,Borlänge,Dalarna,0.57,0.71
2082C1020,2082,20,Säter,Dalarna,0.84,0.9
0360A0030,0360,03,Tierp,Uppsala,0.7,0.82
2085A0030,2085,20,Ludvika,Dalarna,0.72,0.81
